date,time,tournament,tournament_url,is_atp,is_singles,player1,player2,player1_url,player2_url,scores1,scores2,odds1,odds2,match_url,surface,full_name1,full_name2
2016-01-10,--:--,Futures 2016,,True,True,Aswat I.,Mardones B.,http://www.tennisexplorer.com/player/aswat/,http://www.tennisexplorer.com/player/mardones-f561a/,7|6,6^5|2,,,http://www.tennisexplorer.com/match-detail/?id=1399219, clay,Aswat Imran,Mardones Bruno
2016-01-10,--:--,Futures 2016,,True,True,Esposito M.,Eugster N.,http://www.tennisexplorer.com/player/esposito-172f2/,http://www.tennisexplorer.com/player/eugster/,7|7,6^5|6^5,,,http://www.tennisexplorer.com/match-detail/?id=1399239, indoors,Esposito Mariano,Eugster Nathan
2016-01-10,--:--,Futures 2016,,True,True,Grund G.,Rosenkranz M.,http://www.tennisexplorer.com/player/grund-de151/,http://www.tennisexplorer.com/player/rosenkranz/,7|6,6^6|3,,,http://www.tennisexplorer.com/match-detail/?id=1399504, indoors,Grund Gil Uwe,Rosenkranz Mats
2016-01-10,03:00,Sydney,http://www.tennisexplorer.com/sydney/2016/atp-men/,True,True,Kukushkin M. (3),Cervantes-Huegun I. (5),http://www.tennisexplorer.com/player/kukushkin/,http://www.tennisexplorer.com/player/cervantes-huegun/,3|6|7,6|4|6^6,1.31,3.24,http://www.tennisexplorer.com/match-detail/?id=1399148, hard,Kukushkin Mikhail,Cervantes-Huegun Inigo
2016-01-10,02:45,Sydney,http://www.tennisexplorer.com/sydney/2016/atp-men/,True,True,Mahut N. (4),Lajovic D. (6),http://www.tennisexplorer.com/player/mahut/,http://www.tennisexplorer.com/player/lajovic/,7|3|6,6^4|6|2,1.70,2.05,http://www.tennisexplorer.com/match-detail/?id=1399050, hard,Mahut Nicolas,Lajovic Dusan
2016-01-10,02:10,Sydney,http://www.tennisexplorer.com/sydney/2016/atp-men/,True,True,Marterer M.,Vukic A.,http://www.tennisexplorer.com/player/marterer/,http://www.tennisexplorer.com/player/vukic/,6|7,1|6^7,1.31,3.26,http://www.tennisexplorer.com/match-detail/?id=1399049, hard,Marterer Maximilian,Vukic Aleksandar
2016-01-10,01:10,Sydney,http://www.tennisexplorer.com/sydney/2016/atp-men/,True,True,Sarkissian A.,Kubot L.,http://www.tennisexplorer.com/player/sarkissian-967ed/,http://www.tennisexplorer.com/player/kubot/,6|6,3|3,1.71,2.05,http://www.tennisexplorer.com/match-detail/?id=1399147, hard,Sarkissian Alexander,Kubot Lukasz
2016-01-10,15:10,Chennai,http://www.tennisexplorer.com/chennai/2016/atp-men/?type=double,True,False,Marach O. / Martin F. (3),Krajicek / Paire B.,http://www.tennisexplorer.com/doubles-team/marach/martin-29c7b/,http://www.tennisexplorer.com/doubles-team/krajicek-83013/paire-4a33b/,6|7,3|5,1.83,1.91,http://www.tennisexplorer.com/match-detail/?id=1399224, hard,Marach Oliver / Martin Fabrice,Krajicek Austin / Paire Benoit
2016-01-10,12:10,Brisbane,http://www.tennisexplorer.com/brisbane/2016/atp-men/?type=double,True,False,Kontinen / Peers J. (2),Duckworth / Guccione,http://www.tennisexplorer.com/doubles-team/kontinen/peers/,http://www.tennisexplorer.com/doubles-team/duckworth/guccione-536a4/,7|6,6^4|1,1.42,2.70,http://www.tennisexplorer.com/match-detail/?id=1399062, hard,Kontinen Henri / Peers John,Duckworth James / Guccione Chris
2016-01-10,01:00,Happy Valley challenger,http://www.tennisexplorer.com/happy-valley-challenger/2016/atp-men/?type=double,True,False,Donati M. / Golubev A,Molchanov / Nedovyeso (2),http://www.tennisexplorer.com/doubles-team/donati-4f888/golubev/,http://www.tennisexplorer.com/doubles-team/molchanov/nedovyesov/,3|7|1^0,6|6^5|1,2.37,1.52,http://www.tennisexplorer.com/match-detail/?id=1398766, hard,Donati Matteo / Golubev Andrey,Molchanov Denys / Nedovyesov Aleksandr
2016-01-10,07:35,Sydney,http://www.tennisexplorer.com/sydney/2016/wta-women/,False,True,Pliskova K. (5),Ivanovic A.,http://www.tennisexplorer.com/player/pliskova/,http://www.tennisexplorer.com/player/ivanovic-95820/,6|6,4|2,1.90,1.86,http://www.tennisexplorer.com/match-detail/?id=1399104, hard,Pliskova Karolina,Ivanovic Ana
2016-01-10,06:10,Sydney,http://www.tennisexplorer.com/sydney/2016/wta-women/,False,True,Garcia C.,Mladenovic K.,http://www.tennisexplorer.com/player/garcia-37c1f/,http://www.tennisexplorer.com/player/mladenovic/,7|6,6^4|4,1.56,2.36,http://www.tennisexplorer.com/match-detail/?id=1399103, hard,Garcia Caroline,Mladenovic Kristina
2016-01-10,05:50,Sydney,http://www.tennisexplorer.com/sydney/2016/wta-women/,False,True,Jankovic J.,Vandeweghe C.,http://www.tennisexplorer.com/player/jankovic-aa821/,http://www.tennisexplorer.com/player/vandeweghe/,6|6,3|4,1.53,2.43,http://www.tennisexplorer.com/match-detail/?id=1399107, hard,Jankovic Jelena,Vandeweghe Coco
2016-01-10,04:30,Sydney,http://www.tennisexplorer.com/sydney/2016/wta-women/,False,True,Kuznetsova S.,Patterson T.,http://www.tennisexplorer.com/player/kuznetsova/,http://www.tennisexplorer.com/player/patterson-ddfcc/,6|6,2|0,1.02,12.76,http://www.tennisexplorer.com/match-detail/?id=1399106, hard,Kuznetsova Svetlana,Patterson Tammi
2016-01-10,03:50,Sydney,http://www.tennisexplorer.com/sydney/2016/wta-women/,False,True,Schmiedlova K.,Bacsinszky T. (6),http://www.tennisexplorer.com/player/schmiedlova/,http://www.tennisexplorer.com/player/bacsinszky/,1|6|6,6|1|3,2.24,1.62,http://www.tennisexplorer.com/match-detail/?id=1399111, hard,Schmiedlova Karolina Anna,Bacsinszky Timea
2016-01-10,02:10,Sydney,http://www.tennisexplorer.com/sydney/2016/wta-women/,False,True,Pironkova T.,Tsurenko L.,http://www.tennisexplorer.com/player/pironkova/,http://www.tennisexplorer.com/player/tsurenko/,7|6,6^6|2,2.08,1.71,http://www.tennisexplorer.com/match-detail/?id=1399109, hard,Pironkova Tsvetana,Tsurenko Lesya
2016-01-10,06:00,Hobart,http://www.tennisexplorer.com/hobart/2016/wta-women/,False,True,Giorgi C. (2),Diyas Z.,http://www.tennisexplorer.com/player/giorgi/,http://www.tennisexplorer.com/player/diyas/,6|1|6,4|6|1,1.44,2.69,http://www.tennisexplorer.com/match-detail/?id=1398806, hard,Giorgi Camila,Diyas Zarina
2016-01-10,03:25,Hobart,http://www.tennisexplorer.com/hobart/2016/wta-women/,False,True,Van Uytvanck A. (8),Witthoeft C.,http://www.tennisexplorer.com/player/van-uytvanck/,http://www.tennisexplorer.com/player/witthoeft-a7d4e/,6|7,2|6^5,2.00,1.77,http://www.tennisexplorer.com/match-detail/?id=1398804, hard,Van Uytvanck Alison,Witthoeft Carina
2016-01-10,02:45,Hobart,http://www.tennisexplorer.com/hobart/2016/wta-women/,False,True,Cornet A. (7),Allertova D.,http://www.tennisexplorer.com/player/cornet/,http://www.tennisexplorer.com/player/allertova/,6|7,4|5,1.56,2.37,http://www.tennisexplorer.com/match-detail/?id=1398796, hard,Cornet Alize,Allertova Denisa
2016-01-10,01:10,Hobart,http://www.tennisexplorer.com/hobart/2016/wta-women/,False,True,Gasparyan M.,Inglis M.,http://www.tennisexplorer.com/player/gasparyan-e426d/,http://www.tennisexplorer.com/player/inglis-cebf9/,6|6,4|3,1.09,6.97,http://www.tennisexplorer.com/match-detail/?id=1398799, hard,Gasparyan Margarita,Inglis Maddison
2016-01-10,09:30,Antalya ITF,http://www.tennisexplorer.com/antalya-itf/2016/wta-women/,False,True,Moore T. (2),Schaefer A. (1),http://www.tennisexplorer.com/player/moore-bae92/,http://www.tennisexplorer.com/player/schaefer-57121/,2|7|6,6|5|0,2.89,1.34,http://www.tennisexplorer.com/match-detail/?id=1399223, clay,Moore Tara,Schaefer Anne Jr.
2016-01-10,00:01,Antalya ITF,http://www.tennisexplorer.com/antalya-itf/2016/wta-women/,False,True,Moore T. (2),Kvatsabaia S. (5),http://www.tennisexplorer.com/player/moore-bae92/,http://www.tennisexplorer.com/player/kvatsabaia/,2|6|6,6|4|4,,,http://www.tennisexplorer.com/match-detail/?id=1399191, clay,Moore Tara,Kvatsabaia Sofia
2016-01-10,00:01,Antalya ITF,http://www.tennisexplorer.com/antalya-itf/2016/wta-women/,False,True,Schaefer A. (1),Kolar N. (3),http://www.tennisexplorer.com/player/schaefer-57121/,http://www.tennisexplorer.com/player/kolar-8288d/,7|6,5|1,,,http://www.tennisexplorer.com/match-detail/?id=1399190, clay,Schaefer Anne Jr.,Kolar Nastja
2016-01-10,--:--,Antalya 2 ITF,http://www.tennisexplorer.com/antalya-2-itf/2016/wta-women/,False,True,Ivankovic P.,Holton I.,http://www.tennisexplorer.com/player/ivankovic-8353d/,http://www.tennisexplorer.com/player/holton/,4|6|6,6|1|0,,,http://www.tennisexplorer.com/match-detail/?id=1399214, clay,Ivankovic Petra,Holton Iesha
2016-01-10,--:--,Antalya 2 ITF,http://www.tennisexplorer.com/antalya-2-itf/2016/wta-women/,False,True,Tsiklauri E.,Duran S.,http://www.tennisexplorer.com/player/tsiklauri-3604d/,http://www.tennisexplorer.com/player/duran/,6|6,0|0,,,http://www.tennisexplorer.com/match-detail/?id=1399212, clay,Tsiklauri Ekaterina,Duran Sara
2016-01-10,--:--,Antalya 2 ITF,http://www.tennisexplorer.com/antalya-2-itf/2016/wta-women/,False,True,Kolar N. (2),Gheorghita I.,http://www.tennisexplorer.com/player/kolar-8288d/,http://www.tennisexplorer.com/player/gheorghita/,6|6,0|1,,,http://www.tennisexplorer.com/match-detail/?id=1399208, clay,Kolar Nastja,Gheorghita Ioana
2016-01-10,--:--,Antalya 2 ITF,http://www.tennisexplorer.com/antalya-2-itf/2016/wta-women/,False,True,Ilowska C.,Liu M.,http://www.tennisexplorer.com/player/ilowska/,http://www.tennisexplorer.com/player/liu-9529c/,6|6,2|3,,,http://www.tennisexplorer.com/match-detail/?id=1399213, clay,Ilowska Caroline,Liu Mingyang
2016-01-10,--:--,Antalya 2 ITF,http://www.tennisexplorer.com/antalya-2-itf/2016/wta-women/,False,True,Slovakova A. (3),Kulikova Y.,http://www.tennisexplorer.com/player/slovakova-fe189/,http://www.tennisexplorer.com/player/kulikova-e4b25/,6|6,3|1,,,http://www.tennisexplorer.com/match-detail/?id=1399209, clay,Slovakova Anna,Kulikova Yulia
2016-01-10,--:--,Antalya 2 ITF,http://www.tennisexplorer.com/antalya-2-itf/2016/wta-women/,False,True,Andrieieva O.,Drazic M. (4),http://www.tennisexplorer.com/player/andrieieva/,http://www.tennisexplorer.com/player/drazic/,6|6,4|4,,,http://www.tennisexplorer.com/match-detail/?id=1399210, clay,Andrieieva Oleksandra,Drazic Mariana
2016-01-10,--:--,Antalya 2 ITF,http://www.tennisexplorer.com/antalya-2-itf/2016/wta-women/,False,True,Gorgodze E. (1),Lavender E.,http://www.tennisexplorer.com/player/gorgodze/,http://www.tennisexplorer.com/player/lavender/,7|2|6,5|6|1,,,http://www.tennisexplorer.com/match-detail/?id=1399207, clay,Gorgodze Ekaterine,Lavender Elyse
2016-01-10,--:--,Antalya 2 ITF,http://www.tennisexplorer.com/antalya-2-itf/2016/wta-women/,False,True,Riabtseva K.,Ovcharenko E.,http://www.tennisexplorer.com/player/riabtseva/,http://www.tennisexplorer.com/player/ovcharenko/,7|6,6^3|4,,,http://www.tennisexplorer.com/match-detail/?id=1399211, clay,Riabtseva Kateryna,Ovcharenko Ekaterina
2016-01-10,07:00,Aurangabad ITF,http://www.tennisexplorer.com/aurangabad-itf/2016/wta-women/,False,True,Wannasuk N. (1),Kokni M.,http://www.tennisexplorer.com/player/wannasuk/,http://www.tennisexplorer.com/player/kokni/,6|6,0|1,1.02,20.50,http://www.tennisexplorer.com/match-detail/?id=1399192, clay,Wannasuk Nungnadda,Kokni Mahrukh
2016-01-10,07:00,Aurangabad ITF,http://www.tennisexplorer.com/aurangabad-itf/2016/wta-women/,False,True,Bhatia R. (2),Shetty S.,http://www.tennisexplorer.com/player/bhatia-dd469/,http://www.tennisexplorer.com/player/shetty-c69b2/,6|6,1|1,1.02,16.00,http://www.tennisexplorer.com/match-detail/?id=1399193, clay,Bhatia Riya,Shetty Sahan
2016-01-10,07:00,Aurangabad ITF,http://www.tennisexplorer.com/aurangabad-itf/2016/wta-women/,False,True,Mukherjee A. (7),Bhasin A.,http://www.tennisexplorer.com/player/mukherjee-2ea3c/,http://www.tennisexplorer.com/player/bhasin/,6|6,1|3,1.08,6.75,http://www.tennisexplorer.com/match-detail/?id=1399198, clay,Mukherjee Amrita,Bhasin Arushi
2016-01-10,07:00,Aurangabad ITF,http://www.tennisexplorer.com/aurangabad-itf/2016/wta-women/,False,True,Padamata S. (8),Chavan A.,http://www.tennisexplorer.com/player/padamata/,http://www.tennisexplorer.com/player/chavan/,6|6,3|2,1.52,2.35,http://www.tennisexplorer.com/match-detail/?id=1399199, clay,Padamata Sneha,Chavan Aareyalee Amrutsinh
2016-01-10,05:35,Aurangabad ITF,http://www.tennisexplorer.com/aurangabad-itf/2016/wta-women/,False,True,Chilumula N. (3),Shivekar P.,http://www.tennisexplorer.com/player/chilumula/,http://www.tennisexplorer.com/player/shivekar/,6|6,1|1,1.15,4.50,http://www.tennisexplorer.com/match-detail/?id=1399194, clay,Chilumula Nidhi,Shivekar Pareen
2016-01-10,05:35,Aurangabad ITF,http://www.tennisexplorer.com/aurangabad-itf/2016/wta-women/,False,True,Chamarthi S. (4),Shastri M J.,http://www.tennisexplorer.com/player/chamarthi/,http://www.tennisexplorer.com/player/shastri-m/,6|6,1|4,1.05,10.00,http://www.tennisexplorer.com/match-detail/?id=1399195, clay,Chamarthi Sai Samhitha,Shastri M Jitasha
2016-01-10,05:35,Aurangabad ITF,http://www.tennisexplorer.com/aurangabad-itf/2016/wta-women/,False,True,Sadiq S.,Muniyan A.,http://www.tennisexplorer.com/player/sadiq-44f1a/,http://www.tennisexplorer.com/player/muniyan/,6|6,3|1,1.98,1.72,http://www.tennisexplorer.com/match-detail/?id=1399197, clay,Sadiq Soha,Muniyan Arthi
2016-01-10,05:30,Aurangabad ITF,http://www.tennisexplorer.com/aurangabad-itf/2016/wta-women/,False,True,Yadlapalli P. (5),Janagam S.,http://www.tennisexplorer.com/player/yadlapalli/,http://www.tennisexplorer.com/player/janagam/,6|6,2|2,1.02,16.00,http://www.tennisexplorer.com/match-detail/?id=1399196, clay,Yadlapalli Pranjala,Janagam Sindhu
2016-01-10,--:--,Daytona Beach ITF,http://www.tennisexplorer.com/daytona-beach-itf/2016/wta-women/,False,True,Rampre P.,Daniel J.,http://www.tennisexplorer.com/player/rampre/,http://www.tennisexplorer.com/player/daniel-8d2ec/,3|7|6,6|5|2,,,http://www.tennisexplorer.com/match-detail/?id=1399291, clay,Rampre Petra,Daniel Jaeda
2016-01-10,--:--,Daytona Beach ITF,http://www.tennisexplorer.com/daytona-beach-itf/2016/wta-women/,False,True,Boeykens E. (4),Coopersmith N.,http://www.tennisexplorer.com/player/boeykens/,http://www.tennisexplorer.com/player/coopersmith-3f026/,3|7|6,6|5|3,,,http://www.tennisexplorer.com/match-detail/?id=1399285, clay,Boeykens Elyne,Coopersmith Nicole
2016-01-10,--:--,Daytona Beach ITF,http://www.tennisexplorer.com/daytona-beach-itf/2016/wta-women/,False,True,Gilchrist N. (8),Chang S.,http://www.tennisexplorer.com/player/gilchrist/,http://www.tennisexplorer.com/player/chang-3fbbc/,4|6|7,6|4|5,,,http://www.tennisexplorer.com/match-detail/?id=1399301, clay,Gilchrist Nadja,Chang Sophie
2016-01-10,--:--,Daytona Beach ITF,http://www.tennisexplorer.com/daytona-beach-itf/2016/wta-women/,False,True,Zieglar K.,Thoms K.,http://www.tennisexplorer.com/player/zieglar/,http://www.tennisexplorer.com/player/thoms-2cef6/,4|7|7,6|5|6^3,,,http://www.tennisexplorer.com/match-detail/?id=1399278, clay,Zieglar Kristina,Thoms Kristen
2016-01-10,--:--,Daytona Beach ITF,http://www.tennisexplorer.com/daytona-beach-itf/2016/wta-women/,False,True,Kovalets S.,Zakarlyuk M.,http://www.tennisexplorer.com/player/kovalets/,http://www.tennisexplorer.com/player/zakarlyuk-30727/,5|6|6,7|1|2,,,http://www.tennisexplorer.com/match-detail/?id=1399286, clay,Kovalets Sophia,Zakarlyuk Marianna
2016-01-10,--:--,Daytona Beach ITF,http://www.tennisexplorer.com/daytona-beach-itf/2016/wta-women/,False,True,Levashova E.,Fusinato F.,http://www.tennisexplorer.com/player/levashova/,http://www.tennisexplorer.com/player/fusinato/,6|6,1|0,,,http://www.tennisexplorer.com/match-detail/?id=1399294, clay,Levashova Evgeniya,Fusinato Francesca
2016-01-10,--:--,Daytona Beach ITF,http://www.tennisexplorer.com/daytona-beach-itf/2016/wta-women/,False,True,Arconada U. (11),Nemtsova S.,http://www.tennisexplorer.com/player/arconada-956c5/,http://www.tennisexplorer.com/player/nemtsova/,6|6,1|1,,,http://www.tennisexplorer.com/match-detail/?id=1399276, clay,Arconada Usue Maitane,Nemtsova Stephanie
2016-01-10,--:--,Daytona Beach ITF,http://www.tennisexplorer.com/daytona-beach-itf/2016/wta-women/,False,True,Sanford A.,Lukyanova D.,http://www.tennisexplorer.com/player/sanford-8b54f/,http://www.tennisexplorer.com/player/lukyanova/,6|6,1|1,,,http://www.tennisexplorer.com/match-detail/?id=1399279, clay,Sanford Alexandra,Lukyanova Daria
2016-01-10,--:--,Daytona Beach ITF,http://www.tennisexplorer.com/daytona-beach-itf/2016/wta-women/,False,True,Ruse E.,Corning V.,http://www.tennisexplorer.com/player/ruse/,http://www.tennisexplorer.com/player/corning/,6|6,1|2,,,http://www.tennisexplorer.com/match-detail/?id=1399283, clay,Ruse Elena Gabriela,Corning Veronica M.
2016-01-10,--:--,Daytona Beach ITF,http://www.tennisexplorer.com/daytona-beach-itf/2016/wta-women/,False,True,Lee-Waters L.,Zabirova A.,http://www.tennisexplorer.com/player/lee-waters/,http://www.tennisexplorer.com/player/zabirova/,6|6,1|2,,,http://www.tennisexplorer.com/match-detail/?id=1399295, clay,Lee-Waters Lindsay,Zabirova Adeliya
2016-01-10,--:--,Daytona Beach ITF,http://www.tennisexplorer.com/daytona-beach-itf/2016/wta-women/,False,True,Rodgers A.,Huber T.,http://www.tennisexplorer.com/player/rodgers-bed95/,http://www.tennisexplorer.com/player/huber-1b91e/,6|6,1|3,,,http://www.tennisexplorer.com/match-detail/?id=1399290, clay,Rodgers Amanda,Huber Tiffany
2016-01-10,--:--,Daytona Beach ITF,http://www.tennisexplorer.com/daytona-beach-itf/2016/wta-women/,False,True,Fichman S. (2),Morra C.,http://www.tennisexplorer.com/player/fichman-0151f/,http://www.tennisexplorer.com/player/morra/,6|6,2|1,,,http://www.tennisexplorer.com/match-detail/?id=1399277, clay,Fichman Sharon,Morra Cameron
2016-01-10,--:--,Daytona Beach ITF,http://www.tennisexplorer.com/daytona-beach-itf/2016/wta-women/,False,True,Nefedova A.,Stokke M. (10),http://www.tennisexplorer.com/player/nefedova/,http://www.tennisexplorer.com/player/stokke-b7c77/,6|6,2|3,,,http://www.tennisexplorer.com/match-detail/?id=1399284, clay,Nefedova Anna Eugenia,Stokke Melanie
2016-01-10,--:--,Daytona Beach ITF,http://www.tennisexplorer.com/daytona-beach-itf/2016/wta-women/,False,True,Shkudun A.,Bourguignon M.,http://www.tennisexplorer.com/player/shkudun/,http://www.tennisexplorer.com/player/bourguignon-e72cb/,6|6^6|7,2|7|5,,,http://www.tennisexplorer.com/match-detail/?id=1399298, clay,Shkudun Anna,Bourguignon Madison
2016-01-10,--:--,Daytona Beach ITF,http://www.tennisexplorer.com/daytona-beach-itf/2016/wta-women/,False,True,Loeb J. (6),Poutchkova O.,http://www.tennisexplorer.com/player/loeb/,http://www.tennisexplorer.com/player/poutchkova/,6|7,2|5,,,http://www.tennisexplorer.com/match-detail/?id=1399293, clay,Loeb Jamie,Poutchkova Olga
2016-01-10,--:--,Daytona Beach ITF,http://www.tennisexplorer.com/daytona-beach-itf/2016/wta-women/,False,True,Neel I.,Graham A. (16),http://www.tennisexplorer.com/player/neel/,http://www.tennisexplorer.com/player/graham-315a1/,6|1|6,3|6|0,,,http://www.tennisexplorer.com/match-detail/?id=1399288, clay,Neel Ingrid,Graham Alexa
2016-01-10,--:--,Daytona Beach ITF,http://www.tennisexplorer.com/daytona-beach-itf/2016/wta-women/,False,True,Cako J. (12),Kramperova K.,http://www.tennisexplorer.com/player/cako/,http://www.tennisexplorer.com/player/kramperova/,6|6,3|2,,,http://www.tennisexplorer.com/match-detail/?id=1399292, clay,Cako Jacqueline,Kramperova Katerina
2016-01-10,--:--,Daytona Beach ITF,http://www.tennisexplorer.com/daytona-beach-itf/2016/wta-women/,False,True,Stuchla K.,Rosca C.,http://www.tennisexplorer.com/player/stuchla/,http://www.tennisexplorer.com/player/rosca-adc63/,6|1|6,4|6|3,,,http://www.tennisexplorer.com/match-detail/?id=1399299, clay,Stuchla Karolina,Rosca Christina
2016-01-10,--:--,Daytona Beach ITF,http://www.tennisexplorer.com/daytona-beach-itf/2016/wta-women/,False,True,Austin B. (13),Dolehide C.,http://www.tennisexplorer.com/player/austin-a17e5/,http://www.tennisexplorer.com/player/dolehide-903f7/,6|4|7,4|6|6^8,,,http://www.tennisexplorer.com/match-detail/?id=1399280, clay,Austin Brooke,Dolehide Caroline
2016-01-10,--:--,Daytona Beach ITF,http://www.tennisexplorer.com/daytona-beach-itf/2016/wta-women/,False,True,Day K.,Kudermetova V. (5),http://www.tennisexplorer.com/player/day-d3fce/,http://www.tennisexplorer.com/player/kudermetova/,6|6,4|1,,,http://www.tennisexplorer.com/match-detail/?id=1399289, clay,Day Kayla,Kudermetova Veronika
2016-01-10,--:--,Daytona Beach ITF,http://www.tennisexplorer.com/daytona-beach-itf/2016/wta-women/,False,True,Albanese L.,Saigo Y.,http://www.tennisexplorer.com/player/albanese/,http://www.tennisexplorer.com/player/saigo/,6|6,4|2,,,http://www.tennisexplorer.com/match-detail/?id=1399300, clay,Albanese Lauren,Saigo Yukina
2016-01-10,--:--,Daytona Beach ITF,http://www.tennisexplorer.com/daytona-beach-itf/2016/wta-women/,False,True,Halbauer E. (15),Nunome C.,http://www.tennisexplorer.com/player/halbauer-a0168/,http://www.tennisexplorer.com/player/nunome/,6|6,4|2,,,http://www.tennisexplorer.com/match-detail/?id=1399304, clay,Halbauer Ellie,Nunome Chihiro
2016-01-10,--:--,Daytona Beach ITF,http://www.tennisexplorer.com/daytona-beach-itf/2016/wta-women/,False,True,Herdzelas D. (3),Kuncikova L.,http://www.tennisexplorer.com/player/herdzelas/,http://www.tennisexplorer.com/player/kuncikova/,6|6,4|4,,,http://www.tennisexplorer.com/match-detail/?id=1399281, clay,Herdzelas Dea,Kuncikova Lenka
2016-01-10,--:--,Daytona Beach ITF,http://www.tennisexplorer.com/daytona-beach-itf/2016/wta-women/,False,True,Nelson A.,Wacnik J.,http://www.tennisexplorer.com/player/nelson-ed3e8/,http://www.tennisexplorer.com/player/wacnik/,6|6,4|4,,,http://www.tennisexplorer.com/match-detail/?id=1399287, clay,Nelson Alexis,Wacnik Jessica
2016-01-10,--:--,Daytona Beach ITF,http://www.tennisexplorer.com/daytona-beach-itf/2016/wta-women/,False,True,Kenin S.,Fetecau I.,http://www.tennisexplorer.com/player/kenin-5a3a8/,http://www.tennisexplorer.com/player/fetecau/,6^5|6|6,7|4|1,,,http://www.tennisexplorer.com/match-detail/?id=1399274, clay,Kenin Sofia,Fetecau Irina
2016-01-10,--:--,Daytona Beach ITF,http://www.tennisexplorer.com/daytona-beach-itf/2016/wta-women/,False,True,Vondrousova M. (7),Otsuka N.,http://www.tennisexplorer.com/player/vondrousova/,http://www.tennisexplorer.com/player/otsuka-3b3e8/,7|6,5|4,,,http://www.tennisexplorer.com/match-detail/?id=1399297, clay,Vondrousova Marketa,Otsuka Nami
2016-01-10,--:--,Daytona Beach ITF,http://www.tennisexplorer.com/daytona-beach-itf/2016/wta-women/,False,True,Schmidt M.,Jones M.,http://www.tennisexplorer.com/player/schmidt-7a3ea/,http://www.tennisexplorer.com/player/jones-b17c4/,7|6^4|7,5|7|6^5,,,http://www.tennisexplorer.com/match-detail/?id=1399282, clay,Schmidt Mara,Jones Makenna
2016-01-10,--:--,Daytona Beach ITF,http://www.tennisexplorer.com/daytona-beach-itf/2016/wta-women/,False,True,Frech M.,Frenkel N. (9),http://www.tennisexplorer.com/player/frech/,http://www.tennisexplorer.com/player/frenkel/,7|7,5|6^7,,,http://www.tennisexplorer.com/match-detail/?id=1399296, clay,Frech Magdalena,Frenkel Nicole
2016-01-10,--:--,Daytona Beach ITF,http://www.tennisexplorer.com/daytona-beach-itf/2016/wta-women/,False,True,King A.,Zarazua R.,http://www.tennisexplorer.com/player/king-a6fa6/,http://www.tennisexplorer.com/player/zarazua/,7|1,6^1|0,,,http://www.tennisexplorer.com/match-detail/?id=1399302, clay,King Alexis,Zarazua Renata
2016-01-10,--:--,Daytona Beach ITF,http://www.tennisexplorer.com/daytona-beach-itf/2016/wta-women/,False,True,Abanda F.,Rinaldo Persson K.,http://www.tennisexplorer.com/player/abanda-a73fc/,http://www.tennisexplorer.com/player/rinaldo-persson/,7|1|6,6^2|6|2,,,http://www.tennisexplorer.com/match-detail/?id=1399273, clay,Abanda Francoise,Rinaldo Persson Kajsa
2016-01-10,--:--,Daytona Beach ITF,http://www.tennisexplorer.com/daytona-beach-itf/2016/wta-women/,False,True,Chi M.,Nitescu A.,http://www.tennisexplorer.com/player/chi-ba38e/,http://www.tennisexplorer.com/player/nitescu-5f4c2/,7|6,6^4|2,,,http://www.tennisexplorer.com/match-detail/?id=1399303, clay,Chi Meible,Nitescu Andra Maria
2016-01-10,--:--,Daytona Beach ITF,http://www.tennisexplorer.com/daytona-beach-itf/2016/wta-women/,False,True,Gammie K.,Okuda A.,http://www.tennisexplorer.com/player/gammie/,http://www.tennisexplorer.com/player/okuda-61a33/,7|4|6,6^5|6|4,,,http://www.tennisexplorer.com/match-detail/?id=1399275, clay,Gammie Kayla,Okuda Akiko
2016-01-10,--:--,Fort-de-France ITF,http://www.tennisexplorer.com/fort-de-france-itf/2016/wta-women/,False,True,Courteau A.,Mackey A.,http://www.tennisexplorer.com/player/courteau-7a670/,http://www.tennisexplorer.com/player/mackey-11363/,0|6|6,6|4|4,,,http://www.tennisexplorer.com/match-detail/?id=1399307, hard,Courteau Anne-Sophie,Mackey Ashley
2016-01-10,--:--,Fort-de-France ITF,http://www.tennisexplorer.com/fort-de-france-itf/2016/wta-women/,False,True,Pairone G.,Fisch J.,http://www.tennisexplorer.com/player/pairone/,http://www.tennisexplorer.com/player/fisch/,6|6,0|4,,,http://www.tennisexplorer.com/match-detail/?id=1399305, hard,Pairone Giulia,Fisch Julia
2016-01-10,--:--,Fort-de-France ITF,http://www.tennisexplorer.com/fort-de-france-itf/2016/wta-women/,False,True,Schenck S.,Laporal A.,http://www.tennisexplorer.com/player/schenck/,http://www.tennisexplorer.com/player/laporal/,6|6,1|1,,,http://www.tennisexplorer.com/match-detail/?id=1399308, hard,Schenck Sylvia,Laporal Angie
2016-01-10,--:--,Fort-de-France ITF,http://www.tennisexplorer.com/fort-de-france-itf/2016/wta-women/,False,True,Filip K.,Kelly S.,http://www.tennisexplorer.com/player/filip-221f6/,http://www.tennisexplorer.com/player/kelly-6895c/,6|6,1|4,,,http://www.tennisexplorer.com/match-detail/?id=1399306, hard,Filip Katerina,Kelly Sara
